Customer_ID,First_Name,Last_Name,Gender,Age,Account_Type,Balance,Loan_Amount,Loan_Status,Credit_Score,Region,Marital_Status,Employment_Status,Number_of_Accounts,Date_Joined
CUST00471,Jane,Miller,Female,59,Savings,6587.4,0.0,Approved,436,East,Married,Employed,4,2011-04-16
CUST00472,Jane,Davis,Male,75,Savings,35146.34,0.0,Pending,654,North,Single,Retired,3,2011-04-25
CUST00473,Sarah,Martinez,Male,49,Current,7831.1,0.0,Pending,364,West,Single,Employed,8,2011-05-04
CUST00474,David,Martinez,Male,54,Fixed Deposit,6218.55,26589.0,Approved,592,Central,Married,Self-Employed,9,2011-05-12
CUST00475,Jane,Davis,Female,53,Current,67489.01,0.0,Approved,552,South,Married,Self-Employed,3,2011-05-21
CUST00476,John,Johnson,Female,59,Current,6384.72,0.0,Approved,846,South,Single,Employed,2,2011-05-30
CUST00477,Robert,Martinez,Female,45,Current,91633.05,26589.0,Pending,460,East,Single,Self-Employed,2,2011-06-08
CUST00478,David,Johnson,Male,24,Current,47844.31,0.0,Approved,668,East,Single,Employed,3,2011-06-17
CUST00479,Chris,Williams,Female,47,Current,79641.05,26589.0,Approved,528,East,Married,Self-Employed,5,2011-06-25
CUST00480,John,Johnson,Female,51,Savings,38257.87,0.0,Approved,349,East,Single,Self-Employed,3,2011-07-04
CUST00481,Jane,Miller,Male,65,Savings,7712.0,26589.0,Approved,580,West,Married,Self-Employed,2,2011-07-13
CUST00482,John,Johnson,Female,31,Current,53796.37,0.0,Approved,532,South,Married,Self-Employed,5,2011-07-22
CUST00483,Emily,Martinez,Female,57,Savings,24254.05,0.0,Pending,708,West,Married,Unemployed,2,2011-07-30
CUST00484,Robert,Garcia,Female,34,Savings,26423.91,26589.0,Approved,308,West,Single,Employed,3,2011-08-08
CUST00485,Emily,Miller,Male,37,Fixed Deposit,6601.7,26589.0,Approved,830,North,Single,Unemployed,2,2011-08-17
CUST00486,David,Miller,Male,65,Fixed Deposit,66123.59,26589.0,Pending,821,South,Married,Unemployed,4,2011-08-26
CUST00487,Robert,Miller,Male,43,Current,49511.14,0.0,Rejected,808,Central,Married,Employed,8,2011-09-04
CUST00488,Chris,Davis,Male,62,Current,59186.34,0.0,Pending,669,South,Single,Employed,3,2011-09-12
CUST00489,John,Johnson,Male,68,Current,67963.41,0.0,Approved,339,South,Married,Self-Employed,5,2011-09-21
CUST00490,Laura,Brown,Female,45,Current,65193.96,0.0,Rejected,577,South,Single,Employed,6,2011-09-30
CUST00491,Anna,Davis,Female,64,Current,58196.34,0.0,Approved,575,Central,Married,Unemployed,1,2011-10-09
CUST00492,Anna,Martinez,Female,36,Savings,8595.9,0.0,Pending,671,West,Married,Employed,4,2011-10-17
CUST00493,David,Williams,Male,68,Savings,19135.84,0.0,Rejected,331,South,Divorced,Unemployed,1,2011-10-26
CUST00494,John,Miller,Male,53,Savings,51627.87,0.0,Pending,373,West,Single,Employed,3,2011-11-04
CUST00495,Michael,Miller,Female,76,Current,5481.78,0.0,Pending,565,West,Widowed,Self-Employed,8,2011-11-13
CUST00496,Sarah,Brown,Female,33,Fixed Deposit,54530.35,26589.0,Approved,460,East,Married,Employed,7,2011-11-22
CUST00497,Robert,Johnson,Female,65,Savings,39466.92,26589.0,Approved,807,South,Married,Employed,2,2011-11-30
CUST00498,Robert,Johnson,Female,74,Current,14335.75,0.0,Pending,407,South,Single,Self-Employed,7,2011-12-09
CUST00499,Laura,Miller,Non-Binary,72,Savings,82646.86,26589.0,Approved,453,North,Divorced,Employed,2,2011-12-18
CUST00500,Sarah,Garcia,Non-Binary,72,Current,87828.19,0.0,Approved,574,West,Single,Employed,2,2011-12-27
CUST00501,David,Brown,Female,35,Savings,25699.43,0.0,Approved,794,South,Single,Unemployed,8,2012-01-04
CUST00502,Robert,Johnson,Female,20,Fixed Deposit,10793.49,0.0,Approved,701,West,Single,Employed,2,2012-01-13
CUST00503,Anna,Jones,Female,49,Current,68121.38,0.0,Pending,508,Central,Single,Self-Employed,7,2012-01-22
CUST00504,Sarah,Garcia,Male,33,Savings,27123.57,0.0,Approved,628,North,Single,Employed,1,2012-01-31
CUST00505,Jane,Davis,Female,78,Current,92478.06,0.0,Pending,503,South,Married,Employed,3,2012-02-08
CUST00506,Michael,Davis,Male,30,Fixed Deposit,82189.06,0.0,Pending,623,West,Married,Retired,9,2012-02-17
CUST00507,Chris,Williams,Female,68,Fixed Deposit,40164.01,0.0,Approved,411,Central,Single,Employed,1,2012-02-26
CUST00508,John,Garcia,Male,67,Current,63970.24,26589.0,Rejected,466,South,Married,Unemployed,5,2012-03-06
CUST00509,Emily,Hernandez,Male,21,Current,4934.47,26589.0,Approved,423,East,Single,Self-Employed,7,2012-03-15
CUST00510,Emily,Williams,Female,18,Current,56264.97,0.0,Rejected,536,West,Single,Employed,2,2012-03-23
CUST00511,Emily,Martinez,Non-Binary,53,Current,32445.5,26589.0,Pending,359,Central,Married,Employed,9,2012-04-01
CUST00512,John,Jones,Male,45,Savings,37110.56,0.0,Approved,349,East,Single,Self-Employed,7,2012-04-10
CUST00513,Sarah,Hernandez,Male,30,Savings,6328.21,0.0,Pending,521,North,Married,Employed,5,2012-04-19
CUST00514,Robert,Brown,Male,76,Current,76039.53,0.0,Pending,554,West,Married,Employed,8,2012-04-27
CUST00515,Sarah,Hernandez,Male,34,Current,58113.32,26589.0,Approved,673,Central,Single,Self-Employed,3,2012-05-06
CUST00516,Jane,Martinez,Male,45,Fixed Deposit,56725.54,0.0,Rejected,412,North,Single,Self-Employed,5,2012-05-15
CUST00517,David,Brown,Male,69,Current,65876.98,0.0,Approved,314,South,Married,Employed,2,2012-05-24
CUST00518,Sarah,Garcia,Male,78,Current,9624.93,0.0,Pending,523,South,Single,Employed,8,2012-06-02
CUST00519,Anna,Smith,Male,60,Current,8985.72,0.0,Rejected,679,South,Married,Retired,7,2012-06-10
CUST00520,Anna,Brown,Female,69,Savings,46445.58,0.0,Approved,693,East,Single,Self-Employed,7,2012-06-19
CUST00521,Sarah,Smith,Male,57,Savings,41326.51,26589.0,Rejected,491,East,Married,Unemployed,1,2012-06-28
CUST00522,Laura,Davis,Female,69,Fixed Deposit,91161.46,0.0,Pending,578,East,Single,Retired,5,2012-07-07
CUST00523,Laura,Hernandez,Male,55,Fixed Deposit,27204.38,0.0,Rejected,769,North,Single,Employed,9,2012-07-15
CUST00524,Sarah,Johnson,Male,40,Current,66766.52,0.0,Approved,495,Central,Single,Self-Employed,2,2012-07-24
CUST00525,Sarah,Johnson,Female,27,Savings,96129.16,26589.0,Rejected,527,East,Single,Employed,4,2012-08-02
CUST00526,Emily,Smith,Female,66,Savings,14212.1,0.0,Rejected,772,Central,Married,Employed,4,2012-08-11
CUST00527,John,Martinez,Female,37,Savings,78052.82,0.0,Pending,816,North,Married,Unemployed,2,2012-08-20
CUST00528,Chris,Davis,Male,36,Current,35169.47,26589.0,Approved,561,West,Single,Employed,9,2012-08-28
CUST00529,Sarah,Hernandez,Female,37,Fixed Deposit,11676.35,26589.0,Approved,664,West,Divorced,Employed,2,2012-09-06
CUST00530,Laura,Hernandez,Male,42,Savings,16926.78,26589.0,Pending,841,South,Married,Employed,7,2012-09-15
CUST00531,Jane,Davis,Female,30,Fixed Deposit,37570.74,0.0,Approved,526,Central,Married,Self-Employed,6,2012-09-24
CUST00532,Chris,Williams,Female,28,Current,97509.86,0.0,Pending,585,Central,Single,Self-Employed,7,2012-10-02
CUST00533,David,Johnson,Male,62,Savings,73143.65,0.0,Approved,680,East,Married,Employed,1,2012-10-11
CUST00534,Laura,Smith,Non-Binary,31,Fixed Deposit,3949.45,0.0,Pending,748,South,Single,Unemployed,8,2012-10-20
CUST00535,Robert,Johnson,Male,43,Current,38230.85,0.0,Pending,518,South,Single,Unemployed,7,2012-10-29
CUST00536,Emily,Jones,Non-Binary,63,Salary,57014.78,0.0,Pending,386,North,Married,Unemployed,3,2012-11-06
CUST00537,John,Johnson,Female,78,Current,51888.68,26589.0,Pending,751,North,Married,Employed,3,2012-11-15
CUST00538,David,Smith,Male,31,Savings,11158.08,0.0,Rejected,502,Central,Married,Self-Employed,2,2012-11-24
CUST00539,David,Miller,Male,57,Savings,17993.61,0.0,Pending,811,North,Married,Self-Employed,9,2012-12-03
CUST00540,Sarah,Hernandez,Male,47,Savings,79111.62,26589.0,Approved,467,South,Divorced,Employed,3,2012-12-12
CUST00541,Chris,Johnson,Male,23,Savings,12901.37,0.0,Approved,519,Central,Married,Retired,1,2012-12-20
CUST00542,Michael,Jones,Female,77,Savings,44835.24,0.0,Approved,392,Central,Married,Unemployed,9,2012-12-29
CUST00543,David,Johnson,Female,72,Fixed Deposit,22985.3,0.0,Pending,724,West,Single,Unemployed,2,2013-01-07
CUST00544,Robert,Martinez,Female,35,Salary,15190.25,26589.0,Rejected,739,South,Single,Unemployed,5,2013-01-16
CUST00545,Laura,Williams,Male,76,Savings,75406.02,0.0,Approved,660,Central,Single,Employed,4,2013-01-24
CUST00546,Anna,Davis,Female,32,Savings,87690.33,26589.0,Approved,384,West,Married,Employed,7,2013-02-02
CUST00547,Laura,Johnson,Female,59,Savings,25387.89,0.0,Approved,535,Central,Married,Self-Employed,1,2013-02-11
CUST00548,Sarah,Smith,Female,20,Fixed Deposit,29828.42,26589.0,Rejected,352,West,Married,Self-Employed,1,2013-02-20
CUST00549,Robert,Johnson,Female,72,Fixed Deposit,5915.89,0.0,Approved,365,East,Divorced,Unemployed,2,2013-03-01
CUST00550,Anna,Hernandez,Female,18,Savings,8659.66,26589.0,Approved,398,West,Widowed,Employed,2,2013-03-09
CUST00551,Robert,Hernandez,Male,70,Savings,5106.54,26589.0,Approved,733,North,Married,Self-Employed,4,2013-03-18
CUST00552,Laura,Johnson,Male,35,Salary,77587.43,26589.0,Rejected,608,North,Single,Retired,8,2013-03-27
CUST00553,Anna,Garcia,Male,46,Current,43260.64,26589.0,Rejected,809,West,Married,Employed,8,2013-04-05
CUST00554,Michael,Martinez,Male,22,Savings,88782.25,26589.0,Rejected,443,South,Single,Employed,3,2013-04-13
CUST00555,Anna,Garcia,Female,70,Current,33311.09,0.0,Pending,397,East,Married,Employed,8,2013-04-22
CUST00556,Sarah,Hernandez,Female,54,Savings,60018.16,26589.0,Rejected,740,Central,Single,Unemployed,6,2013-05-01
CUST00557,John,Miller,Female,54,Savings,477.82,0.0,Approved,393,North,Married,Employed,8,2013-05-10
CUST00558,Anna,Smith,Male,73,Savings,91896.16,26589.0,Rejected,400,Central,Single,Unemployed,5,2013-05-18
CUST00559,Emily,Williams,Female,63,Fixed Deposit,16159.68,0.0,Pending,419,Central,Married,Employed,7,2013-05-27
CUST00560,Chris,Hernandez,Female,34,Current,86857.46,0.0,Approved,534,Central,Married,Employed,5,2013-06-05
CUST00561,Chris,Hernandez,Female,79,Savings,81632.46,0.0,Rejected,472,North,Married,Employed,2,2013-06-14
CUST00562,Chris,Smith,Male,52,Fixed Deposit,21406.93,0.0,Pending,628,North,Married,Unemployed,2,2013-06-23
CUST00563,Jane,Davis,Female,68,Current,43288.88,26589.0,Approved,485,South,Married,Employed,3,2013-07-01
CUST00564,David,Jones,Male,43,Fixed Deposit,1268.84,26589.0,Rejected,677,South,Single,Employed,2,2013-07-10
CUST00565,Robert,Jones,Female,21,Savings,10932.99,26589.0,Rejected,499,West,Single,Unemployed,7,2013-07-19
CUST00566,Jane,Miller,Female,43,Savings,17207.53,0.0,Rejected,589,Central,Single,Retired,4,2013-07-28
CUST00567,Robert,Williams,Male,32,Savings,30987.51,26589.0,Rejected,707,South,Single,Employed,5,2013-08-05
CUST00568,Chris,Martinez,Male,78,Fixed Deposit,93838.86,26589.0,Pending,788,North,Married,Employed,8,2013-08-14
CUST00569,Sarah,Brown,Female,48,Savings,44826.36,0.0,Approved,498,Central,Married,Employed,4,2013-08-23
CUST00570,Anna,Jones,Male,69,Savings,42937.27,0.0,Approved,343,South,Single,Unemployed,4,2013-09-01
CUST00571,Chris,Smith,Male,45,Savings,19692.32,0.0,Pending,674,South,Single,Self-Employed,5,2013-09-10
CUST00572,David,Davis,Female,63,Savings,3229.08,0.0,Approved,789,Central,Married,Employed,1,2013-09-18
CUST00573,Sarah,Hernandez,Male,41,Savings,92078.54,0.0,Approved,531,South,Married,Employed,2,2013-09-27
CUST00574,Sarah,Brown,Male,34,Savings,90410.02,26589.0,Approved,553,East,Single,Retired,5,2013-10-06
CUST00575,Sarah,Martinez,Male,34,Fixed Deposit,22509.21,26589.0,Rejected,665,Central,Divorced,Retired,6,2013-10-15
CUST00576,Jane,Miller,Male,40,Savings,77606.5,26589.0,Approved,849,South,Single,Employed,9,2013-10-23
CUST00577,Anna,Smith,Male,67,Current,860.02,26589.0,Approved,573,North,Married,Retired,3,2013-11-01
CUST00578,Chris,Jones,Male,55,Salary,90455.3,26589.0,Approved,697,Central,Married,Employed,7,2013-11-10
CUST00579,Sarah,Williams,Male,54,Savings,97132.94,0.0,Approved,634,West,Single,Employed,2,2013-11-19
CUST00580,Emily,Martinez,Male,71,Salary,41873.04,0.0,Approved,322,West,Married,Employed,7,2013-11-28
CUST00581,Chris,Miller,Female,75,Savings,29512.72,26589.0,Approved,609,North,Single,Employed,2,2013-12-06
CUST00582,Emily,Brown,Female,67,Current,82804.26,0.0,Rejected,601,Central,Married,Employed,8,2013-12-15
CUST00583,Sarah,Smith,Female,41,Fixed Deposit,98284.03,26589.0,Approved,342,West,Married,Self-Employed,2,2013-12-24
CUST00584,Anna,Miller,Female,45,Current,6117.88,0.0,Approved,760,North,Married,Self-Employed,2,2014-01-02
CUST00585,Anna,Hernandez,Female,48,Fixed Deposit,71281.66,26589.0,Approved,352,Central,Married,Self-Employed,5,2014-01-10
CUST00586,Laura,Johnson,Female,49,Savings,86344.86,26589.0,Rejected,435,East,Single,Self-Employed,7,2014-01-19
CUST00587,Jane,Garcia,Male,44,Current,3015.13,0.0,Approved,515,South,Single,Unemployed,1,2014-01-28
CUST00588,John,Johnson,Non-Binary,20,Fixed Deposit,9825.04,26589.0,Approved,494,West,Single,Unemployed,5,2014-02-06
CUST00589,Anna,Smith,Male,66,Current,57886.63,0.0,Approved,848,West,Single,Self-Employed,5,2014-02-14
CUST00590,Emily,Martinez,Male,72,Savings,61444.61,26589.0,Approved,803,West,Married,Employed,6,2014-02-23
CUST00591,Laura,Williams,Female,39,Savings,28258.72,0.0,Approved,467,North,Married,Unemployed,3,2014-03-04
CUST00592,Jane,Brown,Female,33,Savings,4030.22,0.0,Pending,622,Central,Divorced,Self-Employed,7,2014-03-13
CUST00593,Anna,Martinez,Female,45,Current,15188.62,26589.0,Pending,696,West,Married,Unemployed,3,2014-03-22
CUST00594,Anna,Williams,Male,59,Savings,87483.46,26589.0,Approved,415,West,Divorced,Unemployed,1,2014-03-30
CUST00595,Laura,Williams,Female,70,Savings,35523.85,0.0,Approved,338,North,Single,Unemployed,6,2014-04-08
CUST00596,Anna,Davis,Female,37,Savings,80445.34,26589.0,Approved,609,East,Married,Employed,1,2014-04-17
CUST00597,Sarah,Smith,Female,58,Savings,671.26,26589.0,Pending,765,East,Single,Employed,2,2014-04-26
CUST00598,Anna,Jones,Female,51,Current,35175.52,0.0,Approved,716,East,Single,Self-Employed,1,2014-05-04
CUST00599,Michael,Miller,Male,32,Salary,55382.06,0.0,Approved,620,North,Single,Employed,4,2014-05-13
CUST00600,Robert,Hernandez,Male,59,Savings,96161.87,26589.0,Approved,460,West,Single,Employed,7,2014-05-22
CUST00601,David,Miller,Female,67,Savings,37850.26,26589.0,Approved,519,East,Married,Unemployed,5,2014-05-31
CUST00602,Anna,Garcia,Female,35,Savings,97322.64,0.0,Approved,395,Central,Single,Unemployed,5,2014-06-09
CUST00603,Michael,Miller,Female,27,Savings,87718.89,0.0,Rejected,421,West,Single,Employed,2,2014-06-17
CUST00604,Laura,Brown,Male,73,Savings,21352.21,26589.0,Pending,362,East,Married,Employed,3,2014-06-26
CUST00605,Chris,Brown,Male,74,Fixed Deposit,6776.81,26589.0,Pending,520,West,Single,Self-Employed,6,2014-07-05
CUST00606,Emily,Miller,Female,66,Current,42212.62,26589.0,Approved,521,North,Married,Employed,6,2014-07-14
CUST00607,Michael,Smith,Female,64,Current,62586.33,0.0,Rejected,537,East,Single,Employed,6,2014-07-22
CUST00608,Emily,Jones,Female,43,Savings,94217.19,0.0,Rejected,797,Central,Married,Unemployed,7,2014-07-31
CUST00609,Chris,Hernandez,Male,29,Savings,8430.16,0.0,Approved,805,West,Single,Employed,4,2014-08-09
CUST00610,Emily,Miller,Female,33,Current,15135.98,26589.0,Approved,313,North,Single,Unemployed,5,2014-08-18
CUST00611,Jane,Brown,Female,72,Current,5696.85,26589.0,Rejected,498,North,Married,Employed,1,2014-08-27
CUST00612,Robert,Johnson,Male,22,Savings,2997.3,0.0,Approved,461,South,Married,Employed,3,2014-09-04
CUST00613,Laura,Martinez,Female,49,Current,6552.72,26589.0,Pending,534,South,Single,Unemployed,7,2014-09-13
CUST00614,Michael,Miller,Female,59,Current,95071.59,26589.0,Approved,337,North,Widowed,Employed,2,2014-09-22
CUST00615,Robert,Martinez,Male,67,Fixed Deposit,8541.87,26589.0,Rejected,455,East,Single,Unemployed,2,2014-10-01
CUST00616,Anna,Martinez,Female,51,Salary,43821.32,26589.0,Pending,784,Central,Single,Employed,9,2014-10-09
CUST00617,Sarah,Smith,Female,39,Current,47164.28,0.0,Approved,366,West,Single,Employed,9,2014-10-18
CUST00618,Laura,Hernandez,Male,35,Savings,39813.27,26589.0,Approved,329,West,Single,Unemployed,9,2014-10-27
CUST00619,Anna,Jones,Male,20,Savings,38894.83,0.0,Approved,449,Central,Married,Employed,3,2014-11-05
CUST00620,Sarah,Brown,Male,24,Savings,12929.2,26589.0,Rejected,645,East,Single,Employed,5,2014-11-13
CUST00621,Anna,Brown,Female,21,Savings,38757.32,0.0,Approved,600,Central,Married,Employed,1,2014-11-22
CUST00622,Emily,Miller,Female,66,Fixed Deposit,26935.39,0.0,Approved,570,East,Single,Retired,3,2014-12-01
CUST00623,Emily,Johnson,Male,23,Salary,63983.01,0.0,Rejected,598,Central,Married,Employed,5,2014-12-10
CUST00624,Robert,Martinez,Male,63,Fixed Deposit,84708.71,0.0,Approved,787,North,Single,Self-Employed,3,2014-12-19
CUST00625,Chris,Garcia,Male,46,Fixed Deposit,13212.9,26589.0,Rejected,362,West,Married,Self-Employed,1,2014-12-27
CUST00626,Michael,Williams,Male,70,Current,2528.7,26589.0,Pending,683,West,Married,Employed,5,2015-01-05
CUST00627,Emily,Garcia,Female,22,Fixed Deposit,38662.21,0.0,Pending,534,East,Single,Employed,7,2015-01-14
CUST00628,Chris,Hernandez,Female,44,Salary,70862.63,0.0,Rejected,401,West,Single,Unemployed,4,2015-01-23
CUST00629,Sarah,Brown,Male,37,Current,90836.38,26589.0,Approved,440,Central,Single,Employed,1,2015-01-31
CUST00630,Jane,Smith,Male,70,Savings,96627.92,26589.0,Pending,623,West,Married,Employed,1,2015-02-09
CUST00631,Jane,Miller,Male,37,Current,10406.89,0.0,Pending,486,North,Single,Self-Employed,2,2015-02-18
CUST00632,Chris,Garcia,Male,71,Current,62851.91,26589.0,Pending,576,Central,Single,Employed,2,2015-02-27
CUST00633,David,Hernandez,Female,29,Salary,99266.88,26589.0,Approved,537,South,Single,Employed,1,2015-03-08
CUST00634,David,Brown,Male,64,Savings,22251.28,0.0,Approved,457,North,Divorced,Retired,1,2015-03-16
CUST00635,Laura,Garcia,Female,67,Fixed Deposit,58979.29,0.0,Rejected,633,Central,Married,Retired,5,2015-03-25
CUST00636,John,Brown,Female,34,Current,33754.13,26589.0,Pending,558,South,Married,Unemployed,1,2015-04-03
CUST00637,John,Jones,Male,29,Current,76345.74,26589.0,Pending,518,West,Married,Self-Employed,1,2015-04-12
CUST00638,Robert,Williams,Male,79,Savings,17480.41,0.0,Approved,351,West,Married,Employed,1,2015-04-20
CUST00639,Robert,Miller,Male,22,Current,52798.1,26589.0,Approved,529,West,Single,Employed,5,2015-04-29
CUST00640,Emily,Garcia,Female,38,Salary,42908.44,26589.0,Approved,606,East,Single,Unemployed,7,2015-05-08
CUST00641,Emily,Davis,Female,78,Fixed Deposit,95234.77,0.0,Approved,491,South,Divorced,Employed,3,2015-05-17
CUST00642,Anna,Davis,Male,37,Savings,22593.39,26589.0,Approved,501,Central,Single,Self-Employed,4,2015-05-25
CUST00643,Laura,Davis,Non-Binary,46,Savings,26346.34,26589.0,Rejected,518,South,Married,Employed,1,2015-06-03
CUST00644,John,Martinez,Male,62,Savings,72952.52,26589.0,Approved,654,South,Single,Employed,6,2015-06-12
CUST00645,Anna,Martinez,Male,36,Savings,60484.44,0.0,Approved,594,West,Single,Retired,6,2015-06-21
CUST00646,Sarah,Hernandez,Male,70,Savings,17648.87,26589.0,Approved,647,South,Married,Self-Employed,4,2015-06-30
CUST00647,John,Smith,Male,42,Salary,98370.28,0.0,Pending,810,Central,Single,Retired,2,2015-07-08
CUST00648,Michael,Miller,Female,21,Savings,2021.22,0.0,Rejected,349,South,Married,Retired,2,2015-07-17
CUST00649,Chris,Davis,Female,22,Savings,68715.75,0.0,Approved,461,East,Married,Self-Employed,6,2015-07-26
CUST00650,Jane,Brown,Female,51,Fixed Deposit,49208.86,26589.0,Approved,734,North,Single,Employed,5,2015-08-04
CUST00651,Michael,Hernandez,Male,45,Current,4503.21,0.0,Pending,321,South,Single,Self-Employed,6,2015-08-12
CUST00652,Robert,Johnson,Male,59,Current,12749.04,26589.0,Pending,552,North,Single,Employed,9,2015-08-21
CUST00653,Chris,Davis,Male,58,Salary,71880.88,26589.0,Approved,588,East,Single,Employed,3,2015-08-30
CUST00654,David,Williams,Female,67,Savings,177.77,0.0,Rejected,420,West,Single,Unemployed,1,2015-09-08
CUST00655,Laura,Garcia,Male,59,Savings,1047.38,0.0,Pending,317,North,Married,Employed,1,2015-09-17
CUST00656,Michael,Smith,Male,55,Salary,60268.12,0.0,Approved,392,Central,Single,Employed,7,2015-09-25
CUST00657,Michael,Brown,Female,41,Savings,37289.01,26589.0,Approved,514,West,Married,Employed,5,2015-10-04
CUST00658,Robert,Martinez,Female,65,Fixed Deposit,64368.66,0.0,Approved,482,Central,Single,Employed,2,2015-10-13
CUST00659,Emily,Miller,Male,64,Savings,23726.42,0.0,Rejected,726,West,Married,Unemployed,8,2015-10-22
CUST00660,David,Jones,Female,57,Savings,26564.1,0.0,Approved,452,West,Single,Self-Employed,7,2015-10-30
CUST00661,Robert,Miller,Male,75,Salary,17299.61,26589.0,Pending,653,East,Single,Employed,2,2015-11-08
CUST00662,Laura,Brown,Female,36,Current,83676.66,0.0,Rejected,549,East,Single,Retired,9,2015-11-17
CUST00663,Robert,Williams,Female,46,Current,89569.0,26589.0,Rejected,670,West,Married,Self-Employed,5,2015-11-26
CUST00664,Robert,Williams,Male,67,Current,51686.36,26589.0,Pending,665,North,Single,Self-Employed,9,2015-12-05
CUST00665,Jane,Hernandez,Male,29,Current,81640.8,0.0,Approved,427,North,Single,Employed,5,2015-12-13
CUST00666,Jane,Jones,Female,30,Savings,98487.86,0.0,Approved,806,South,Single,Employed,2,2015-12-22
CUST00667,Michael,Miller,Non-Binary,55,Savings,90764.1,0.0,Approved,839,West,Single,Employed,3,2015-12-31
CUST00668,David,Johnson,Male,72,Salary,36450.24,0.0,Approved,760,West,Married,Unemployed,6,2016-01-09
CUST00669,Michael,Davis,Male,58,Fixed Deposit,3449.01,26589.0,Pending,592,West,Married,Employed,2,2016-01-17
CUST00670,Sarah,Jones,Female,24,Current,91702.38,0.0,Approved,548,South,Divorced,Employed,3,2016-01-26
CUST00671,Chris,Johnson,Female,31,Current,56434.03,0.0,Approved,619,Central,Single,Unemployed,1,2016-02-04
CUST00672,Michael,Hernandez,Male,69,Salary,61275.65,26589.0,Approved,514,South,Married,Retired,7,2016-02-13
CUST00673,David,Brown,Male,75,Savings,93345.53,26589.0,Approved,602,Central,Single,Employed,4,2016-02-21
CUST00674,Robert,Brown,Male,61,Savings,68384.71,26589.0,Rejected,811,East,Married,Self-Employed,3,2016-03-01
CUST00675,John,Davis,Male,38,Salary,96361.83,0.0,Approved,444,Central,Single,Self-Employed,8,2016-03-10
CUST00676,Laura,Williams,Male,64,Current,44928.71,0.0,Pending,533,Central,Married,Self-Employed,6,2016-03-19
CUST00677,Sarah,Miller,Male,41,Fixed Deposit,13004.83,26589.0,Approved,631,South,Single,Employed,9,2016-03-28
CUST00678,Robert,Smith,Female,69,Current,83075.08,0.0,Approved,303,Central,Married,Employed,7,2016-04-05
CUST00679,Laura,Hernandez,Male,43,Savings,19341.28,26589.0,Approved,840,Central,Married,Unemployed,3,2016-04-14
CUST00680,Sarah,Williams,Female,42,Savings,20964.88,26589.0,Pending,725,West,Married,Employed,3,2016-04-23
CUST00681,Anna,Jones,Male,42,Current,69932.8,0.0,Pending,502,South,Divorced,Self-Employed,4,2016-05-02
CUST00682,Robert,Davis,Male,28,Savings,56701.25,26589.0,Approved,674,West,Single,Employed,9,2016-05-10
CUST00683,Robert,Martinez,Female,71,Savings,29219.64,0.0,Approved,769,West,Single,Employed,6,2016-05-19
CUST00684,Jane,Davis,Female,70,Fixed Deposit,33665.65,26589.0,Approved,724,East,Married,Unemployed,7,2016-05-28
CUST00685,Emily,Miller,Male,21,Savings,93695.66,0.0,Approved,751,North,Married,Employed,7,2016-06-06
CUST00686,John,Johnson,Male,58,Savings,69850.95,0.0,Pending,582,West,Single,Employed,6,2016-06-15
CUST00687,David,Martinez,Female,64,Savings,10554.78,26589.0,Approved,412,Central,Married,Self-Employed,3,2016-06-23
CUST00688,Chris,Johnson,Male,35,Current,1332.39,26589.0,Rejected,372,West,Single,Employed,2,2016-07-02
CUST00689,John,Garcia,Female,60,Current,60034.62,0.0,Rejected,379,Central,Married,Unemployed,8,2016-07-11
CUST00690,John,Garcia,Male,56,Savings,53128.26,0.0,Approved,640,East,Single,Employed,9,2016-07-20
CUST00691,Anna,Martinez,Female,79,Savings,65919.34,0.0,Approved,453,North,Single,Self-Employed,9,2016-07-28
CUST00692,Michael,Smith,Female,25,Savings,17310.51,0.0,Approved,815,North,Married,Unemployed,8,2016-08-06
CUST00693,David,Williams,Male,61,Savings,97371.9,0.0,Pending,309,West,Married,Retired,8,2016-08-15
CUST00694,Chris,Jones,Female,36,Salary,44329.42,26589.0,Approved,818,South,Married,Employed,4,2016-08-24
CUST00695,Chris,Brown,Female,64,Savings,78058.6,0.0,Pending,478,East,Single,Self-Employed,1,2016-09-01
CUST00696,Chris,Martinez,Female,22,Current,69492.52,26589.0,Pending,803,South,Married,Unemployed,7,2016-09-10
CUST00697,David,Davis,Female,68,Fixed Deposit,47150.54,26589.0,Pending,650,North,Married,Employed,4,2016-09-19
CUST00698,Anna,Brown,Non-Binary,66,Savings,38948.92,0.0,Approved,477,West,Single,Employed,9,2016-09-28
CUST00699,Jane,Miller,Female,75,Fixed Deposit,28854.29,0.0,Pending,393,West,Widowed,Unemployed,1,2016-10-07
CUST00700,David,Martinez,Female,19,Current,50986.1,0.0,Approved,682,Central,Single,Employed,6,2016-10-15
CUST00701,Michael,Hernandez,Male,42,Savings,25509.23,0.0,Rejected,312,East,Married,Employed,1,2016-10-24
CUST00702,Emily,Smith,Male,38,Salary,34676.02,26589.0,Rejected,699,West,Married,Employed,4,2016-11-02
CUST00703,Robert,Miller,Female,30,Salary,91829.89,0.0,Approved,509,East,Single,Employed,9,2016-11-11
CUST00704,Chris,Davis,Female,50,Savings,21892.63,26589.0,Pending,562,South,Divorced,Employed,7,2016-11-19
CUST00705,David,Davis,Male,50,Current,30739.02,0.0,Rejected,463,Central,Single,Employed,8,2016-11-28
